DES,UNIONBANK,STK,NSE
DES,GMRINFRA,STK,NSE
DES,GODFRYPHL,STK,NSE
DES,BIOCON,STK,NSE
DES,POWERGRID,STK,NSE
DES,LT,STK,NSE
DES,TORNTPOWE,STK,NSE
DES,HDFC,STK,NSE
DES,MUTHOOTFI,STK,NSE
DES,WIPRO,STK,NSE
DES,FEDERALBN,STK,NSE
DES,NIFTY50,STK,NSE
DES,GAIL,STK,NSE
DES,SHREECEM,STK,NSE
DES,MFSL,STK,NSE
DES,CUMMINSIN,STK,NSE
DES,BHEL,STK,NSE
DES,PFC,STK,NSE
DES,AMARAJABA,STK,NSE
DES,IDBI,STK,NSE
DES,MMFIN,STK,NSE
DES,HINDALCO,STK,NSE
DES,AXISBANK,STK,NSE
DES,ADANIPORT,STK,NSE
DES,HCLTECH,STK,NSE
DES,JUSTDIAL,STK,NSE
DES,BANKNIFTY,STK,NSE
DES,NHPC,STK,NSE
DES,APOLLOHOS,STK,NSE
DES,PVR,STK,NSE
